encoder1,encoder2,encoder3,encoder4,encoder5,encoder6
54623,24109,62774,54758,43472,1695
54623,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54623,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43470,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43470,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43470,1695
54622,24109,62774,54758,43470,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43470,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43470,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43470,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43470,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43470,1695
54622,24109,62774,54758,43470,1695
54622,24109,62774,54758,43470,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43470,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43470,1695
54622,24109,62774,54758,43470,1695
54622,24109,62774,54758,43470,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43470,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43470,1695
54622,24109,62774,54758,43470,1695
54622,24109,62774,54758,43470,1695
54622,24109,62774,54758,43470,1695
54622,24109,62774,54758,43470,1695
54622,24109,62774,54758,43470,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43470,1695
54622,24109,62774,54758,43470,1695
54622,24109,62774,54758,43470,1695
54622,24109,62774,54758,43470,1695
54622,24109,62774,54758,43470,1695
54626,24113,62777,54765,43477,1701
54673,24152,62819,54804,43516,1743
54823,24280,62948,54932,43643,1869
55202,24666,63305,55287,44012,2227
55647,25114,63756,55730,44491,2668
56108,25599,64224,56206,44974,3148
56644,26150,64754,56735,45515,3675
57163,26700,65264,57270,46046,4206
57690,27231,247,57784,46558,4722
58230,27795,773,58326,47088,5272
58640,28198,1195,58747,47493,5687
58843,28408,1425,58962,47708,5903
58865,28442,1449,58994,47737,5935
58815,28388,1406,58943,47688,5880
58788,28362,1378,58917,47661,5853
58788,28362,1378,58917,47661,5853
58760,28333,1348,58890,47632,5824
58759,28332,1346,58892,47632,5824
58759,28332,1346,58892,47632,5824
58998,28532,1539,59086,47842,6030
59371,28911,1906,59470,48240,6401
59371,28911,1906,59470,48240,6401
59842,29381,2377,59971,48744,6886
60555,30130,3099,60719,49471,7622
61024,30596,3578,61202,49955,8095
61739,31274,4233,61875,50613,8758
62407,31905,4867,62523,51254,9402
62867,32374,5320,62993,51710,9868
63543,33009,5968,63644,52356,10516
64078,33580,6496,64163,52889,11027
64595,34104,6998,64671,53388,11546
65145,34660,7527,65194,53920,12068
213,35222,8049,188,54446,12590
807,35823,8619,771,55022,13178
1406,36428,9203,1335,55623,13747
1957,36975,9739,1866,56147,14277
2504,37548,10281,2391,56685,14807
3102,38163,10876,2973,57273,15386
3723,38772,11459,3542,57855,15959
4254,39345,11991,4079,58380,16494
4860,40259,12584,4849,58983,17146
5627,41356,13342,5859,59752,17998
6163,41998,13907,6532,60307,18596
6729,42508,14458,7064,60832,19086
7317,43101,15017,7667,61408,19676
7858,43667,15554,8236,61934,20186
8447,44266,16132,8876,62512,20780
9029,44859,16707,9467,63083,21356
9649,45477,17326,10117,63703,21993
10284,46047,17901,10701,64273,22574
10962,46728,18551,11384,64928,23237
11550,47295,19111,11945,65494,23796
12126,47827,19624,12489,478,24325
12826,48406,20217,13129,1074,24929
13431,48929,20720,13683,1577,25436
14087,49527,21287,14296,2176,26026
14531,50007,21731,14756,2663,26469
15066,50504,22239,15277,3204,26973
15612,51073,22771,15849,3826,27514
16115,51565,23251,16333,4328,28001
16707,52155,23829,16920,4937,28598
17178,52625,24288,17372,5506,29047
17791,53221,24850,17933,6093,29612
18286,53696,25334,18432,6609,30089
18709,54116,25744,18853,7062,30515
19356,54730,26327,19474,7680,31087
19792,55195,26739,19936,8119,31497
20291,55713,27237,20460,8625,31988
20717,56138,27671,20877,9050,32434
21234,56660,28104,21354,9522,32887
21673,57130,28533,21816,9991,33325
22215,57699,29060,22356,10521,33848
22677,58157,29509,22810,10979,34312
23298,58811,30114,23405,11582,34916
23740,59337,30550,23866,12034,35387
24273,60109,31062,24544,12594,36003
24955,61137,31756,25390,13317,36865
25554,61846,32341,26013,13913,37487
26076,62354,32859,26527,14504,38002
26599,62880,33369,27059,15033,38528
27171,63451,33923,27603,15587,39084
27766,64037,34509,28206,16208,39677
28406,64682,35148,28841,16866,40319
28973,65248,35701,29390,17420,40863
29673,362,36355,30044,18071,41512
30257,922,36900,30636,18642,42084
30771,1386,37374,31114,19141,42551
31492,1985,38016,31735,19842,43127
32208,2505,38578,32261,20531,43636
32918,3168,39216,32915,21191,44289
33486,3718,39737,33435,21710,44799
34064,4210,40199,33907,22170,45260
34803,4797,40786,34586,22752,45848
35317,5262,41229,35075,23205,46289
35859,5710,41687,35606,23683,46753
36441,6267,42242,36220,24237,47309
37018,6771,42731,36719,24726,47782
37692,7296,43231,37256,25238,48292
38338,7871,43810,37823,25804,48859
38855,8412,44322,38342,26308,49375
39445,8984,44899,38922,26883,49932
39945,9540,45410,39501,27391,50427
40507,10135,45974,40076,27961,50999
41003,10683,46477,40594,28529,51493
41490,11229,46965,41096,29031,51977
42044,11817,47506,41641,29662,52541
42510,12284,47949,42103,30128,53002
43031,12813,48471,42618,30719,53524
43525,13339,48962,43127,31250,54036
44081,13876,49485,43657,31798,54565
44630,14374,49995,44193,32337,55078
45259,14986,50591,44845,32972,55699
45739,15455,51058,45347,33479,56192
46349,16006,51602,45926,34024,56744
46995,16576,52174,46508,34597,57321
47603,17106,52711,47067,35127,57850
48206,17623,53219,47619,35646,58362
48823,18106,53707,48129,36142,58847
49444,18643,54233,48707,36693,59383
50030,19059,54646,49161,37101,59799
50668,19576,55143,49678,37621,60285
51162,20004,55546,50156,38043,60713
51760,20553,56098,50739,38609,61276
52213,20998,56516,51208,39090,61722
52753,21517,57051,51740,39610,62240
53349,22084,57626,52316,40260,62796
53931,22639,58170,52868,40836,63365
54556,23244,58769,53449,41430,63948
55054,23758,59262,53958,41924,64438
55643,24332,59824,54565,42505,64991
56128,24838,60270,55025,42989,65436
56622,25321,60722,55500,43465,338
57141,25825,61180,56037,43964,797
57631,26337,61662,56553,44471,1284
58125,26821,62108,57004,44919,1731
58800,27441,62700,57555,45495,2300
59291,27958,63193,58025,46019,2767
59922,28521,63706,58536,46545,3290
60535,29144,64243,59094,47135,3835
61123,29769,64800,59652,47687,4389
61890,30469,65419,60276,48314,5010
62411,30986,374,60755,48812,5503
62893,31468,814,61229,49315,5969
63644,31981,1363,61766,50087,6495
64396,32580,1986,62332,50920,7041
65229,33312,2787,63040,51945,7757
560,34028,3557,63758,53013,8498
1138,34578,4160,64333,53648,9059
1847,35293,4880,65075,54362,9806
2486,35903,5468,151,54960,10415
3149,36552,6137,810,55623,11063
3679,37091,6659,1371,56147,11592
4305,37646,7221,1932,56722,12154
5084,38303,7938,2546,57598,12773
5947,38980,8683,3197,58533,13439
6533,39538,9223,3738,59107,13985
7080,40108,9773,4292,59647,14534
7698,40718,10348,4851,60220,15101
8213,41216,10821,5332,60708,15603
8863,41865,11463,5974,61344,16252
9475,42456,12032,6550,61948,16849
10147,43096,12686,7188,62594,17496
10765,43708,13302,7795,63205,18103
11559,44366,13998,8461,63963,18753
12345,45042,14724,9110,64759,19398
13087,45715,15399,9786,65443,20082
13797,46415,16082,10490,592,20790
14343,46968,16622,11050,1136,21341
14901,47551,17154,11604,1695,21894
15385,48052,17625,12127,2180,22377
15945,48607,18152,12676,2737,22918
16507,49146,18682,13243,3276,23471
17143,49702,19253,13818,3843,24041
17715,50266,19808,14390,4400,24609
18338,50856,20416,14999,5018,25212
18928,51437,20981,15613,5630,25804
19550,52040,21598,16248,6272,26420
20250,52724,22288,16925,6947,27099
20828,53331,22847,17495,7510,27663
21408,53818,23351,17999,8051,28161
22172,54401,23972,18587,8834,28753
22916,55016,24593,19173,9538,29344
23628,55712,25275,19850,10234,30026
24115,56197,25763,20357,10774,30519
24652,56744,26288,20897,11324,31060
24652,56744,26288,20897,11324,31060
25228,57298,26820,21421,11877,31584
26545,58573,28041,22669,13170,32838
26545,58573,28041,22669,13170,32838
27734,59734,29202,23825,14357,33994
28297,60306,29760,24394,14917,34564
28912,60891,30372,24986,15524,35158
29540,61495,30956,25623,16128,35759
30114,62008,31452,26158,16653,36284
30114,62008,31452,26158,16653,36284
30724,62573,32016,26748,17242,36861
31392,63195,32603,27370,17840,37496
31889,63629,33036,27852,18289,37976
32484,64142,33538,28417,18828,38504
33026,64669,34044,28980,19446,39032
33593,65204,34578,29535,19986,39585
34197,220,35135,30124,20612,40150
34795,772,35706,30708,21223,40740
35372,1320,36251,31274,21774,41290
36023,1887,36850,31860,22393,41916
36761,2469,37500,32443,23153,42500
37653,3108,38184,33069,23888,43123
38326,3758,38801,33705,24535,43745
38885,4256,39237,34164,25073,44209
39358,4741,39707,34633,25572,44675
39851,5215,40159,35109,26057,45143
40392,5720,40656,35613,26554,45636
40877,6220,41138,36115,27047,46147
41225,6572,41515,36479,27397,46522
41288,6659,41589,36544,27483,46602
41220,6580,41523,36497,27396,46523
41141,6506,41448,36424,27319,46450
41109,6470,41413,36397,27287,46419
41128,6486,41429,36417,27305,46436
41289,6614,41544,36520,27433,46545
41667,7021,41864,36854,27804,46861
42171,7470,42302,37308,28283,47310
42512,7790,42645,37645,28612,47654
42582,7855,42719,37700,28676,47720
42572,7840,42692,37691,28651,47686
42636,7895,42745,37745,28704,47740
42873,8081,42919,37912,28878,47905
43285,8566,43235,38271,29225,48225
43843,9055,43680,38756,29686,48671
44338,9523,44144,39223,30137,49130
44892,10042,44647,39735,30646,49632
45536,10596,45200,40289,31184,50144
45984,11000,45598,40709,31583,50551
46253,11249,45852,40983,31844,50835
46247,11252,45856,40983,31844,50840
46171,11176,45788,40916,31761,50760
46123,11130,45746,40872,31719,50714
46093,11101,45721,40842,31692,50685
46075,11082,45700,40823,31674,50666
46060,11067,45687,40806,31660,50651
46046,11049,45673,40790,31643,50633
46032,11034,45658,40776,31629,50619
46021,11023,45646,40763,31618,50607
46011,11012,45637,40751,31607,50596
45998,10998,45626,40739,31595,50582
45988,10985,45611,40726,31582,50569
45979,10975,45602,40717,31573,50559
45971,10968,45595,40708,31565,50552
45963,10958,45587,40698,31557,50543
45952,10948,45577,40687,31547,50533
45942,10936,45567,40677,31536,50522
45936,10929,45557,40668,31528,50514
45925,10921,45547,40659,31520,50506
45918,10912,45539,40650,31511,50497
45905,10900,45529,40641,31500,50486
45896,10890,45521,40631,31491,50476
45888,10883,45513,40626,31484,50469
45883,10879,45508,40620,31478,50464
45878,10872,45502,40614,31474,50458
45873,10870,45497,40609,31469,50455
45868,10865,45493,40605,31464,50449
45863,10858,45488,40599,31458,50445
45856,10851,45480,40594,31452,50436
45849,10843,45475,40585,31446,50429
45842,10838,45470,40582,31440,50424
45837,10835,45465,40579,31436,50419
45837,10831,45458,40576,31432,50415
45832,10829,45457,40572,31428,50413
45828,10828,45452,40570,31426,50412
45827,10824,45449,40564,31424,50408
45823,10821,45447,40564,31419,50405
45822,10820,45444,40563,31418,50404
45820,10820,45443,40563,31415,50404
45817,10817,45442,40559,31415,50401
45815,10815,45438,40554,31411,50399
45813,10812,45436,40550,31410,50396
45808,10806,45435,40548,31405,50391
45804,10801,45430,40544,31403,50387
45796,10798,45426,40539,31396,50382
45794,10793,45422,40535,31394,50377
45788,10790,45421,40534,31390,50374
45787,10789,45420,40534,31390,50373
45787,10787,45416,40531,31386,50372
45786,10785,45416,40527,31385,50369
45783,10785,45413,40527,31385,50369
45783,10785,45413,40527,31382,50368
45782,10785,45412,40526,31382,50368
45781,10783,45412,40527,31382,50367
45779,10781,45408,40526,31381,50365
45779,10780,45407,40526,31378,50363
45777,10779,45406,40524,31377,50363
45776,10778,45406,40521,31376,50362
45774,10778,45404,40521,31374,50362
45773,10778,45403,40520,31374,50362
45773,10778,45401,40520,31374,50360
45773,10778,45401,40520,31374,50360
45772,10776,45399,40518,31373,50359
45772,10775,45399,40520,31372,50356
45771,10774,45399,40518,31372,50356
45771,10772,45398,40513,31369,50356
45768,10772,45397,40513,31369,50355
45767,10771,45395,40513,31369,50354
45767,10771,45395,40513,31368,50354
45765,10770,45394,40513,31367,50354
45765,10770,45394,40513,31365,50353
45765,10770,45393,40513,31365,50353
45765,10770,45393,40513,31365,50353
45765,10769,45393,40513,31364,50353
45765,10769,45392,40513,31364,50353
45765,10769,45392,40512,31364,50353
45765,10769,45392,40512,31364,50353
45764,10769,45392,40511,31364,50350
45764,10767,45392,40511,31363,50350
45763,10767,45392,40509,31363,50349
45762,10765,45392,40506,31362,50349
45760,10765,45389,40506,31362,50348
45759,10765,45387,40506,31360,50348
45758,10764,45387,40504,31359,50346
45758,10764,45387,40504,31359,50345
45758,10762,45385,40503,31358,50344
45756,10760,45385,40498,31356,50342
45754,10757,45385,40498,31354,50341
45751,10757,45384,40498,31353,50341
45750,10757,45384,40498,31353,50340
45750,10756,45380,40497,31353,50339
45749,10752,45379,40494,31350,50336
45745,10749,45378,40492,31346,50332
45745,10748,45375,40490,31345,50332
45744,10747,45375,40490,31344,50330
45742,10747,45371,40489,31344,50327
45740,10744,45371,40485,31340,50326
45737,10742,45370,40484,31340,50324
45737,10742,45370,40484,31340,50323
45737,10742,45369,40484,31339,50323
45737,10740,45369,40484,31339,50323
45736,10740,45369,40484,31339,50323
45736,10740,45367,40484,31337,50323
45736,10740,45366,40484,31337,50323
